DATA;ANO;MES;DIA;DIA-SEMANA;HORA; QTDE CURSOS PRESENCIAIS NA ULTIMA HORA;FERIADO/RECESSO;FERIAS;COVID
23/11/2020 21:00;2020;11;23;0;21;0;0;0;1
23/11/2020 22:00;2020;11;23;0;22;0;0;0;1
23/11/2020 23:00;2020;11;23;0;23;0;0;0;1
24/11/2020 00:00;2020;11;24;1;0;0;0;0;1
24/11/2020 01:00;2020;11;24;1;1;0;0;0;1
24/11/2020 02:00;2020;11;24;1;2;0;0;0;1
24/11/2020 03:00;2020;11;24;1;3;0;0;0;1
24/11/2020 04:00;2020;11;24;1;4;0;0;0;1
24/11/2020 05:00;2020;11;24;1;5;0;0;0;1
24/11/2020 06:00;2020;11;24;1;6;0;0;0;1
24/11/2020 07:00;2020;11;24;1;7;0;0;0;1
24/11/2020 08:00;2020;11;24;1;8;0;0;0;1
24/11/2020 09:00;2020;11;24;1;9;0;0;0;1
24/11/2020 10:00;2020;11;24;1;10;0;0;0;1
24/11/2020 11:00;2020;11;24;1;11;0;0;0;1
24/11/2020 12:00;2020;11;24;1;12;0;0;0;1
24/11/2020 13:00;2020;11;24;1;13;0;0;0;1
24/11/2020 14:00;2020;11;24;1;14;0;0;0;1
24/11/2020 15:00;2020;11;24;1;15;0;0;0;1
24/11/2020 16:00;2020;11;24;1;16;0;0;0;1
24/11/2020 17:00;2020;11;24;1;17;0;0;0;1
24/11/2020 18:00;2020;11;24;1;18;0;0;0;1
24/11/2020 19:00;2020;11;24;1;19;0;0;0;1
24/11/2020 20:00;2020;11;24;1;20;0;0;0;1
24/11/2020 21:00;2020;11;24;1;21;0;0;0;1
24/11/2020 22:00;2020;11;24;1;22;0;0;0;1
24/11/2020 23:00;2020;11;24;1;23;0;0;0;1
25/11/2020 00:00;2020;11;25;2;0;0;0;0;1
25/11/2020 01:00;2020;11;25;2;1;0;0;0;1
25/11/2020 02:00;2020;11;25;2;2;0;0;0;1
25/11/2020 03:00;2020;11;25;2;3;0;0;0;1
25/11/2020 04:00;2020;11;25;2;4;0;0;0;1
25/11/2020 05:00;2020;11;25;2;5;0;0;0;1
25/11/2020 06:00;2020;11;25;2;6;0;0;0;1
25/11/2020 07:00;2020;11;25;2;7;0;0;0;1
25/11/2020 08:00;2020;11;25;2;8;0;0;0;1
25/11/2020 09:00;2020;11;25;2;9;0;0;0;1
25/11/2020 10:00;2020;11;25;2;10;0;0;0;1
25/11/2020 11:00;2020;11;25;2;11;0;0;0;1
25/11/2020 12:00;2020;11;25;2;12;0;0;0;1
25/11/2020 13:00;2020;11;25;2;13;0;0;0;1
25/11/2020 14:00;2020;11;25;2;14;0;0;0;1
25/11/2020 15:00;2020;11;25;2;15;0;0;0;1
25/11/2020 16:00;2020;11;25;2;16;0;0;0;1
25/11/2020 17:00;2020;11;25;2;17;0;0;0;1
25/11/2020 18:00;2020;11;25;2;18;0;0;0;1
25/11/2020 19:00;2020;11;25;2;19;0;0;0;1
25/11/2020 20:00;2020;11;25;2;20;0;0;0;1
25/11/2020 21:00;2020;11;25;2;21;0;0;0;1
25/11/2020 22:00;2020;11;25;2;22;0;0;0;1
25/11/2020 23:00;2020;11;25;2;23;0;0;0;1
26/11/2020 00:00;2020;11;26;3;0;0;0;0;1
26/11/2020 01:00;2020;11;26;3;1;0;0;0;1
26/11/2020 02:00;2020;11;26;3;2;0;0;0;1
26/11/2020 03:00;2020;11;26;3;3;0;0;0;1
26/11/2020 04:00;2020;11;26;3;4;0;0;0;1
26/11/2020 05:00;2020;11;26;3;5;0;0;0;1
26/11/2020 06:00;2020;11;26;3;6;0;0;0;1
26/11/2020 07:00;2020;11;26;3;7;0;0;0;1
26/11/2020 08:00;2020;11;26;3;8;0;0;0;1
26/11/2020 09:00;2020;11;26;3;9;0;0;0;1
26/11/2020 10:00;2020;11;26;3;10;0;0;0;1
26/11/2020 11:00;2020;11;26;3;11;0;0;0;1
26/11/2020 12:00;2020;11;26;3;12;0;0;0;1
26/11/2020 13:00;2020;11;26;3;13;0;0;0;1
26/11/2020 14:00;2020;11;26;3;14;0;0;0;1
26/11/2020 15:00;2020;11;26;3;15;0;0;0;1
26/11/2020 16:00;2020;11;26;3;16;0;0;0;1
26/11/2020 17:00;2020;11;26;3;17;0;0;0;1
26/11/2020 18:00;2020;11;26;3;18;0;0;0;1
26/11/2020 19:00;2020;11;26;3;19;0;0;0;1
26/11/2020 20:00;2020;11;26;3;20;0;0;0;1
26/11/2020 21:00;2020;11;26;3;21;0;0;0;1
26/11/2020 22:00;2020;11;26;3;22;0;0;0;1
26/11/2020 23:00;2020;11;26;3;23;0;0;0;1
27/11/2020 00:00;2020;11;27;4;0;0;0;0;1
27/11/2020 01:00;2020;11;27;4;1;0;0;0;1
27/11/2020 02:00;2020;11;27;4;2;0;0;0;1
27/11/2020 03:00;2020;11;27;4;3;0;0;0;1
27/11/2020 04:00;2020;11;27;4;4;0;0;0;1
27/11/2020 05:00;2020;11;27;4;5;0;0;0;1
27/11/2020 06:00;2020;11;27;4;6;0;0;0;1
27/11/2020 07:00;2020;11;27;4;7;0;0;0;1
27/11/2020 08:00;2020;11;27;4;8;0;0;0;1
27/11/2020 09:00;2020;11;27;4;9;0;0;0;1
27/11/2020 10:00;2020;11;27;4;10;0;0;0;1
27/11/2020 11:00;2020;11;27;4;11;0;0;0;1
27/11/2020 12:00;2020;11;27;4;12;0;0;0;1
27/11/2020 13:00;2020;11;27;4;13;0;0;0;1
27/11/2020 14:00;2020;11;27;4;14;0;0;0;1
27/11/2020 15:00;2020;11;27;4;15;0;0;0;1
27/11/2020 16:00;2020;11;27;4;16;0;0;0;1
27/11/2020 17:00;2020;11;27;4;17;0;0;0;1
27/11/2020 18:00;2020;11;27;4;18;0;0;0;1
27/11/2020 19:00;2020;11;27;4;19;0;0;0;1
27/11/2020 20:00;2020;11;27;4;20;0;0;0;1
27/11/2020 21:00;2020;11;27;4;21;0;0;0;1
27/11/2020 22:00;2020;11;27;4;22;0;0;0;1
27/11/2020 23:00;2020;11;27;4;23;0;0;0;1
28/11/2020 00:00;2020;11;28;5;0;0;0;0;1
28/11/2020 01:00;2020;11;28;5;1;0;0;0;1
28/11/2020 02:00;2020;11;28;5;2;0;0;0;1
28/11/2020 03:00;2020;11;28;5;3;0;0;0;1
28/11/2020 04:00;2020;11;28;5;4;0;0;0;1
28/11/2020 05:00;2020;11;28;5;5;0;0;0;1
28/11/2020 06:00;2020;11;28;5;6;0;0;0;1
28/11/2020 07:00;2020;11;28;5;7;0;0;0;1
28/11/2020 08:00;2020;11;28;5;8;0;0;0;1
28/11/2020 09:00;2020;11;28;5;9;0;0;0;1
28/11/2020 10:00;2020;11;28;5;10;0;0;0;1
28/11/2020 11:00;2020;11;28;5;11;0;0;0;1
28/11/2020 12:00;2020;11;28;5;12;0;0;0;1
28/11/2020 13:00;2020;11;28;5;13;0;0;0;1
28/11/2020 14:00;2020;11;28;5;14;0;0;0;1
28/11/2020 15:00;2020;11;28;5;15;0;0;0;1
28/11/2020 16:00;2020;11;28;5;16;0;0;0;1
28/11/2020 17:00;2020;11;28;5;17;0;0;0;1
28/11/2020 18:00;2020;11;28;5;18;0;0;0;1
28/11/2020 19:00;2020;11;28;5;19;0;0;0;1
28/11/2020 20:00;2020;11;28;5;20;0;0;0;1
28/11/2020 21:00;2020;11;28;5;21;0;0;0;1
28/11/2020 22:00;2020;11;28;5;22;0;0;0;1
28/11/2020 23:00;2020;11;28;5;23;0;0;0;1
29/11/2020 00:00;2020;11;29;6;0;0;0;0;1
29/11/2020 01:00;2020;11;29;6;1;0;0;0;1
29/11/2020 02:00;2020;11;29;6;2;0;0;0;1
29/11/2020 03:00;2020;11;29;6;3;0;0;0;1
29/11/2020 04:00;2020;11;29;6;4;0;0;0;1
29/11/2020 05:00;2020;11;29;6;5;0;0;0;1
29/11/2020 06:00;2020;11;29;6;6;0;0;0;1
29/11/2020 07:00;2020;11;29;6;7;0;0;0;1
29/11/2020 08:00;2020;11;29;6;8;0;0;0;1
29/11/2020 09:00;2020;11;29;6;9;0;0;0;1
29/11/2020 10:00;2020;11;29;6;10;0;0;0;1
29/11/2020 11:00;2020;11;29;6;11;0;0;0;1
29/11/2020 12:00;2020;11;29;6;12;0;0;0;1
29/11/2020 13:00;2020;11;29;6;13;0;0;0;1
29/11/2020 14:00;2020;11;29;6;14;0;0;0;1
29/11/2020 15:00;2020;11;29;6;15;0;0;0;1
29/11/2020 16:00;2020;11;29;6;16;0;0;0;1
29/11/2020 17:00;2020;11;29;6;17;0;0;0;1
29/11/2020 18:00;2020;11;29;6;18;0;0;0;1
29/11/2020 19:00;2020;11;29;6;19;0;0;0;1
29/11/2020 20:00;2020;11;29;6;20;0;0;0;1
29/11/2020 21:00;2020;11;29;6;21;0;0;0;1
29/11/2020 22:00;2020;11;29;6;22;0;0;0;1
29/11/2020 23:00;2020;11;29;6;23;0;0;0;1
30/11/2020 00:00;2020;11;30;0;0;0;0;0;1
30/11/2020 01:00;2020;11;30;0;1;0;0;0;1
30/11/2020 02:00;2020;11;30;0;2;0;0;0;1
30/11/2020 03:00;2020;11;30;0;3;0;0;0;1
30/11/2020 04:00;2020;11;30;0;4;0;0;0;1
30/11/2020 05:00;2020;11;30;0;5;0;0;0;1
30/11/2020 06:00;2020;11;30;0;6;0;0;0;1
30/11/2020 07:00;2020;11;30;0;7;0;0;0;1
30/11/2020 08:00;2020;11;30;0;8;0;0;0;1
30/11/2020 09:00;2020;11;30;0;9;0;0;0;1
30/11/2020 10:00;2020;11;30;0;10;0;0;0;1
30/11/2020 11:00;2020;11;30;0;11;0;0;0;1
30/11/2020 12:00;2020;11;30;0;12;0;0;0;1
30/11/2020 13:00;2020;11;30;0;13;0;0;0;1
30/11/2020 14:00;2020;11;30;0;14;0;0;0;1
30/11/2020 15:00;2020;11;30;0;15;0;0;0;1
30/11/2020 16:00;2020;11;30;0;16;0;0;0;1
30/11/2020 17:00;2020;11;30;0;17;0;0;0;1
30/11/2020 18:00;2020;11;30;0;18;0;0;0;1
30/11/2020 19:00;2020;11;30;0;19;0;0;0;1
30/11/2020 20:00;2020;11;30;0;20;0;0;0;1
30/11/2020 21:00;2020;11;30;0;21;0;0;0;1
30/11/2020 22:00;2020;11;30;0;22;0;0;0;1
30/11/2020 23:00;2020;11;30;0;23;0;0;0;1
01/12/2020 00:00;2020;12;1;1;0;0;0;0;1
01/12/2020 01:00;2020;12;1;1;1;0;0;0;1
01/12/2020 02:00;2020;12;1;1;2;0;0;0;1
01/12/2020 03:00;2020;12;1;1;3;0;0;0;1
01/12/2020 04:00;2020;12;1;1;4;0;0;0;1
01/12/2020 05:00;2020;12;1;1;5;0;0;0;1
01/12/2020 06:00;2020;12;1;1;6;0;0;0;1
01/12/2020 07:00;2020;12;1;1;7;0;0;0;1
01/12/2020 08:00;2020;12;1;1;8;0;0;0;1
01/12/2020 09:00;2020;12;1;1;9;0;0;0;1
01/12/2020 10:00;2020;12;1;1;10;0;0;0;1
01/12/2020 11:00;2020;12;1;1;11;0;0;0;1
01/12/2020 12:00;2020;12;1;1;12;0;0;0;1
01/12/2020 13:00;2020;12;1;1;13;0;0;0;1
01/12/2020 14:00;2020;12;1;1;14;0;0;0;1
01/12/2020 15:00;2020;12;1;1;15;0;0;0;1
01/12/2020 16:00;2020;12;1;1;16;0;0;0;1
01/12/2020 17:00;2020;12;1;1;17;0;0;0;1
01/12/2020 18:00;2020;12;1;1;18;0;0;0;1
01/12/2020 19:00;2020;12;1;1;19;0;0;0;1
01/12/2020 20:00;2020;12;1;1;20;0;0;0;1
01/12/2020 21:00;2020;12;1;1;21;0;0;0;1
01/12/2020 22:00;2020;12;1;1;22;0;0;0;1
01/12/2020 23:00;2020;12;1;1;23;0;0;0;1
02/12/2020 00:00;2020;12;2;2;0;0;0;0;1
02/12/2020 01:00;2020;12;2;2;1;0;0;0;1
02/12/2020 02:00;2020;12;2;2;2;0;0;0;1
02/12/2020 03:00;2020;12;2;2;3;0;0;0;1
02/12/2020 04:00;2020;12;2;2;4;0;0;0;1
02/12/2020 05:00;2020;12;2;2;5;0;0;0;1
02/12/2020 06:00;2020;12;2;2;6;0;0;0;1
02/12/2020 07:00;2020;12;2;2;7;0;0;0;1
02/12/2020 08:00;2020;12;2;2;8;0;0;0;1
02/12/2020 09:00;2020;12;2;2;9;0;0;0;1
02/12/2020 10:00;2020;12;2;2;10;0;0;0;1
02/12/2020 11:00;2020;12;2;2;11;0;0;0;1
02/12/2020 12:00;2020;12;2;2;12;0;0;0;1
02/12/2020 13:00;2020;12;2;2;13;0;0;0;1
02/12/2020 14:00;2020;12;2;2;14;0;0;0;1
02/12/2020 15:00;2020;12;2;2;15;0;0;0;1
02/12/2020 16:00;2020;12;2;2;16;0;0;0;1
02/12/2020 17:00;2020;12;2;2;17;0;0;0;1
02/12/2020 18:00;2020;12;2;2;18;0;0;0;1
02/12/2020 19:00;2020;12;2;2;19;0;0;0;1
02/12/2020 20:00;2020;12;2;2;20;0;0;0;1
02/12/2020 21:00;2020;12;2;2;21;0;0;0;1
02/12/2020 22:00;2020;12;2;2;22;0;0;0;1
02/12/2020 23:00;2020;12;2;2;23;0;0;0;1
03/12/2020 00:00;2020;12;3;3;0;0;0;0;1
03/12/2020 01:00;2020;12;3;3;1;0;0;0;1
03/12/2020 02:00;2020;12;3;3;2;0;0;0;1
03/12/2020 03:00;2020;12;3;3;3;0;0;0;1
03/12/2020 04:00;2020;12;3;3;4;0;0;0;1
03/12/2020 05:00;2020;12;3;3;5;0;0;0;1
03/12/2020 06:00;2020;12;3;3;6;0;0;0;1
03/12/2020 07:00;2020;12;3;3;7;0;0;0;1
03/12/2020 08:00;2020;12;3;3;8;0;0;0;1
03/12/2020 09:00;2020;12;3;3;9;0;0;0;1
03/12/2020 10:00;2020;12;3;3;10;0;0;0;1
03/12/2020 11:00;2020;12;3;3;11;0;0;0;1
03/12/2020 12:00;2020;12;3;3;12;0;0;0;1
03/12/2020 13:00;2020;12;3;3;13;0;0;0;1
03/12/2020 14:00;2020;12;3;3;14;0;0;0;1
03/12/2020 15:00;2020;12;3;3;15;0;0;0;1
03/12/2020 16:00;2020;12;3;3;16;0;0;0;1
03/12/2020 17:00;2020;12;3;3;17;0;0;0;1
03/12/2020 18:00;2020;12;3;3;18;0;0;0;1
03/12/2020 19:00;2020;12;3;3;19;0;0;0;1
03/12/2020 20:00;2020;12;3;3;20;0;0;0;1
03/12/2020 21:00;2020;12;3;3;21;0;0;0;1
03/12/2020 22:00;2020;12;3;3;22;0;0;0;1
03/12/2020 23:00;2020;12;3;3;23;0;0;0;1
04/12/2020 00:00;2020;12;4;4;0;0;0;0;1
04/12/2020 01:00;2020;12;4;4;1;0;0;0;1
04/12/2020 02:00;2020;12;4;4;2;0;0;0;1
04/12/2020 03:00;2020;12;4;4;3;0;0;0;1
04/12/2020 04:00;2020;12;4;4;4;0;0;0;1
04/12/2020 05:00;2020;12;4;4;5;0;0;0;1
04/12/2020 06:00;2020;12;4;4;6;0;0;0;1
04/12/2020 07:00;2020;12;4;4;7;0;0;0;1
04/12/2020 08:00;2020;12;4;4;8;0;0;0;1
04/12/2020 09:00;2020;12;4;4;9;0;0;0;1
04/12/2020 10:00;2020;12;4;4;10;0;0;0;1
04/12/2020 11:00;2020;12;4;4;11;0;0;0;1
04/12/2020 12:00;2020;12;4;4;12;0;0;0;1
04/12/2020 13:00;2020;12;4;4;13;0;0;0;1
04/12/2020 14:00;2020;12;4;4;14;0;0;0;1
04/12/2020 15:00;2020;12;4;4;15;0;0;0;1
04/12/2020 16:00;2020;12;4;4;16;0;0;0;1
04/12/2020 17:00;2020;12;4;4;17;0;0;0;1
04/12/2020 18:00;2020;12;4;4;18;0;0;0;1
04/12/2020 19:00;2020;12;4;4;19;0;0;0;1
04/12/2020 20:00;2020;12;4;4;20;0;0;0;1
04/12/2020 21:00;2020;12;4;4;21;0;0;0;1
04/12/2020 22:00;2020;12;4;4;22;0;0;0;1
04/12/2020 23:00;2020;12;4;4;23;0;0;0;1
05/12/2020 00:00;2020;12;5;5;0;0;0;0;1
05/12/2020 01:00;2020;12;5;5;1;0;0;0;1
05/12/2020 02:00;2020;12;5;5;2;0;0;0;1
05/12/2020 03:00;2020;12;5;5;3;0;0;0;1
05/12/2020 04:00;2020;12;5;5;4;0;0;0;1
05/12/2020 05:00;2020;12;5;5;5;0;0;0;1
05/12/2020 06:00;2020;12;5;5;6;0;0;0;1
05/12/2020 07:00;2020;12;5;5;7;0;0;0;1
05/12/2020 08:00;2020;12;5;5;8;0;0;0;1
05/12/2020 09:00;2020;12;5;5;9;0;0;0;1
05/12/2020 10:00;2020;12;5;5;10;0;0;0;1
05/12/2020 11:00;2020;12;5;5;11;0;0;0;1
05/12/2020 12:00;2020;12;5;5;12;0;0;0;1
05/12/2020 13:00;2020;12;5;5;13;0;0;0;1
05/12/2020 14:00;2020;12;5;5;14;0;0;0;1
05/12/2020 15:00;2020;12;5;5;15;0;0;0;1
05/12/2020 16:00;2020;12;5;5;16;0;0;0;1
05/12/2020 17:00;2020;12;5;5;17;0;0;0;1
05/12/2020 18:00;2020;12;5;5;18;0;0;0;1
05/12/2020 19:00;2020;12;5;5;19;0;0;0;1
05/12/2020 20:00;2020;12;5;5;20;0;0;0;1
05/12/2020 21:00;2020;12;5;5;21;0;0;0;1
05/12/2020 22:00;2020;12;5;5;22;0;0;0;1
05/12/2020 23:00;2020;12;5;5;23;0;0;0;1
06/12/2020 00:00;2020;12;6;6;0;0;0;0;1
06/12/2020 01:00;2020;12;6;6;1;0;0;0;1
06/12/2020 02:00;2020;12;6;6;2;0;0;0;1
06/12/2020 03:00;2020;12;6;6;3;0;0;0;1
06/12/2020 04:00;2020;12;6;6;4;0;0;0;1
06/12/2020 05:00;2020;12;6;6;5;0;0;0;1
06/12/2020 06:00;2020;12;6;6;6;0;0;0;1
06/12/2020 07:00;2020;12;6;6;7;0;0;0;1
06/12/2020 08:00;2020;12;6;6;8;0;0;0;1
06/12/2020 09:00;2020;12;6;6;9;0;0;0;1
06/12/2020 10:00;2020;12;6;6;10;0;0;0;1
06/12/2020 11:00;2020;12;6;6;11;0;0;0;1
06/12/2020 12:00;2020;12;6;6;12;0;0;0;1
06/12/2020 13:00;2020;12;6;6;13;0;0;0;1
06/12/2020 14:00;2020;12;6;6;14;0;0;0;1
06/12/2020 15:00;2020;12;6;6;15;0;0;0;1
06/12/2020 16:00;2020;12;6;6;16;0;0;0;1
06/12/2020 17:00;2020;12;6;6;17;0;0;0;1
06/12/2020 18:00;2020;12;6;6;18;0;0;0;1
06/12/2020 19:00;2020;12;6;6;19;0;0;0;1
06/12/2020 20:00;2020;12;6;6;20;0;0;0;1
06/12/2020 21:00;2020;12;6;6;21;0;0;0;1
06/12/2020 22:00;2020;12;6;6;22;0;0;0;1
06/12/2020 23:00;2020;12;6;6;23;0;0;0;1
07/12/2020 00:00;2020;12;7;0;0;0;0;0;1
07/12/2020 01:00;2020;12;7;0;1;0;0;0;1
07/12/2020 02:00;2020;12;7;0;2;0;0;0;1
07/12/2020 03:00;2020;12;7;0;3;0;0;0;1
07/12/2020 04:00;2020;12;7;0;4;0;0;0;1
07/12/2020 05:00;2020;12;7;0;5;0;0;0;1
07/12/2020 06:00;2020;12;7;0;6;0;0;0;1
07/12/2020 07:00;2020;12;7;0;7;0;0;0;1
07/12/2020 08:00;2020;12;7;0;8;0;0;0;1
07/12/2020 09:00;2020;12;7;0;9;0;0;0;1
07/12/2020 10:00;2020;12;7;0;10;0;0;0;1
07/12/2020 11:00;2020;12;7;0;11;0;0;0;1
07/12/2020 12:00;2020;12;7;0;12;0;0;0;1
07/12/2020 13:00;2020;12;7;0;13;0;0;0;1
07/12/2020 14:00;2020;12;7;0;14;0;0;0;1
07/12/2020 15:00;2020;12;7;0;15;0;0;0;1
07/12/2020 16:00;2020;12;7;0;16;0;0;0;1
07/12/2020 17:00;2020;12;7;0;17;0;0;0;1
07/12/2020 18:00;2020;12;7;0;18;0;0;0;1
07/12/2020 19:00;2020;12;7;0;19;0;0;0;1
07/12/2020 20:00;2020;12;7;0;20;0;0;0;1
07/12/2020 21:00;2020;12;7;0;21;0;0;0;1
07/12/2020 22:00;2020;12;7;0;22;0;0;0;1
07/12/2020 23:00;2020;12;7;0;23;0;0;0;1
08/12/2020 00:00;2020;12;8;1;0;0;0;0;1
08/12/2020 01:00;2020;12;8;1;1;0;0;0;1
08/12/2020 02:00;2020;12;8;1;2;0;0;0;1
08/12/2020 03:00;2020;12;8;1;3;0;0;0;1
08/12/2020 04:00;2020;12;8;1;4;0;0;0;1
08/12/2020 05:00;2020;12;8;1;5;0;0;0;1
08/12/2020 06:00;2020;12;8;1;6;0;0;0;1
08/12/2020 07:00;2020;12;8;1;7;0;0;0;1
08/12/2020 08:00;2020;12;8;1;8;0;0;0;1
08/12/2020 09:00;2020;12;8;1;9;0;0;0;1
08/12/2020 10:00;2020;12;8;1;10;0;0;0;1
08/12/2020 11:00;2020;12;8;1;11;0;0;0;1
08/12/2020 12:00;2020;12;8;1;12;0;0;0;1
08/12/2020 13:00;2020;12;8;1;13;0;0;0;1
08/12/2020 14:00;2020;12;8;1;14;0;0;0;1
08/12/2020 15:00;2020;12;8;1;15;0;0;0;1
08/12/2020 16:00;2020;12;8;1;16;0;0;0;1
08/12/2020 17:00;2020;12;8;1;17;0;0;0;1
08/12/2020 18:00;2020;12;8;1;18;0;0;0;1
08/12/2020 19:00;2020;12;8;1;19;0;0;0;1
08/12/2020 20:00;2020;12;8;1;20;0;0;0;1
08/12/2020 21:00;2020;12;8;1;21;0;0;0;1
08/12/2020 22:00;2020;12;8;1;22;0;0;0;1
08/12/2020 23:00;2020;12;8;1;23;0;0;0;1
09/12/2020 00:00;2020;12;9;2;0;0;0;0;1
09/12/2020 01:00;2020;12;9;2;1;0;0;0;1
09/12/2020 02:00;2020;12;9;2;2;0;0;0;1
09/12/2020 03:00;2020;12;9;2;3;0;0;0;1
09/12/2020 04:00;2020;12;9;2;4;0;0;0;1
09/12/2020 05:00;2020;12;9;2;5;0;0;0;1
09/12/2020 06:00;2020;12;9;2;6;0;0;0;1
09/12/2020 07:00;2020;12;9;2;7;0;0;0;1
09/12/2020 08:00;2020;12;9;2;8;0;0;0;1
09/12/2020 09:00;2020;12;9;2;9;0;0;0;1
09/12/2020 10:00;2020;12;9;2;10;0;0;0;1
09/12/2020 11:00;2020;12;9;2;11;0;0;0;1
09/12/2020 12:00;2020;12;9;2;12;0;0;0;1
09/12/2020 13:00;2020;12;9;2;13;0;0;0;1
09/12/2020 14:00;2020;12;9;2;14;0;0;0;1
09/12/2020 15:00;2020;12;9;2;15;0;0;0;1
09/12/2020 16:00;2020;12;9;2;16;0;0;0;1
09/12/2020 17:00;2020;12;9;2;17;0;0;0;1
09/12/2020 18:00;2020;12;9;2;18;0;0;0;1
09/12/2020 19:00;2020;12;9;2;19;0;0;0;1
09/12/2020 20:00;2020;12;9;2;20;0;0;0;1
09/12/2020 21:00;2020;12;9;2;21;0;0;0;1
09/12/2020 22:00;2020;12;9;2;22;0;0;0;1
09/12/2020 23:00;2020;12;9;2;23;0;0;0;1
10/12/2020 00:00;2020;12;10;3;0;0;0;0;1
10/12/2020 01:00;2020;12;10;3;1;0;0;0;1
10/12/2020 02:00;2020;12;10;3;2;0;0;0;1
10/12/2020 03:00;2020;12;10;3;3;0;0;0;1
10/12/2020 04:00;2020;12;10;3;4;0;0;0;1
10/12/2020 05:00;2020;12;10;3;5;0;0;0;1
10/12/2020 06:00;2020;12;10;3;6;0;0;0;1
10/12/2020 07:00;2020;12;10;3;7;0;0;0;1
10/12/2020 08:00;2020;12;10;3;8;0;0;0;1
10/12/2020 09:00;2020;12;10;3;9;0;0;0;1
10/12/2020 10:00;2020;12;10;3;10;0;0;0;1
10/12/2020 11:00;2020;12;10;3;11;0;0;0;1
10/12/2020 12:00;2020;12;10;3;12;0;0;0;1
10/12/2020 13:00;2020;12;10;3;13;0;0;0;1
10/12/2020 14:00;2020;12;10;3;14;0;0;0;1
10/12/2020 15:00;2020;12;10;3;15;0;0;0;1
10/12/2020 16:00;2020;12;10;3;16;0;0;0;1
10/12/2020 17:00;2020;12;10;3;17;0;0;0;1
10/12/2020 18:00;2020;12;10;3;18;0;0;0;1
10/12/2020 19:00;2020;12;10;3;19;0;0;0;1
10/12/2020 20:00;2020;12;10;3;20;0;0;0;1
10/12/2020 21:00;2020;12;10;3;21;0;0;0;1
10/12/2020 22:00;2020;12;10;3;22;0;0;0;1
10/12/2020 23:00;2020;12;10;3;23;0;0;0;1
11/12/2020 00:00;2020;12;11;4;0;0;0;0;1
11/12/2020 01:00;2020;12;11;4;1;0;0;0;1
11/12/2020 02:00;2020;12;11;4;2;0;0;0;1
11/12/2020 03:00;2020;12;11;4;3;0;0;0;1
11/12/2020 04:00;2020;12;11;4;4;0;0;0;1
11/12/2020 05:00;2020;12;11;4;5;0;0;0;1
11/12/2020 06:00;2020;12;11;4;6;0;0;0;1
11/12/2020 07:00;2020;12;11;4;7;0;0;0;1
11/12/2020 08:00;2020;12;11;4;8;0;0;0;1
11/12/2020 09:00;2020;12;11;4;9;0;0;0;1
11/12/2020 10:00;2020;12;11;4;10;0;0;0;1
11/12/2020 11:00;2020;12;11;4;11;0;0;0;1
11/12/2020 12:00;2020;12;11;4;12;0;0;0;1
11/12/2020 13:00;2020;12;11;4;13;0;0;0;1
11/12/2020 14:00;2020;12;11;4;14;0;0;0;1
11/12/2020 15:00;2020;12;11;4;15;0;0;0;1
11/12/2020 16:00;2020;12;11;4;16;0;0;0;1
11/12/2020 17:00;2020;12;11;4;17;0;0;0;1
11/12/2020 18:00;2020;12;11;4;18;0;0;0;1
11/12/2020 19:00;2020;12;11;4;19;0;0;0;1
11/12/2020 20:00;2020;12;11;4;20;0;0;0;1
11/12/2020 21:00;2020;12;11;4;21;0;0;0;1
11/12/2020 22:00;2020;12;11;4;22;0;0;0;1
11/12/2020 23:00;2020;12;11;4;23;0;0;0;1
12/12/2020 00:00;2020;12;12;5;0;0;0;0;1
12/12/2020 01:00;2020;12;12;5;1;0;0;0;1
12/12/2020 02:00;2020;12;12;5;2;0;0;0;1
12/12/2020 03:00;2020;12;12;5;3;0;0;0;1
12/12/2020 04:00;2020;12;12;5;4;0;0;0;1
12/12/2020 05:00;2020;12;12;5;5;0;0;0;1
12/12/2020 06:00;2020;12;12;5;6;0;0;0;1
12/12/2020 07:00;2020;12;12;5;7;0;0;0;1
12/12/2020 08:00;2020;12;12;5;8;0;0;0;1
12/12/2020 09:00;2020;12;12;5;9;0;0;0;1
12/12/2020 10:00;2020;12;12;5;10;0;0;0;1
12/12/2020 11:00;2020;12;12;5;11;0;0;0;1
12/12/2020 12:00;2020;12;12;5;12;0;0;0;1
12/12/2020 13:00;2020;12;12;5;13;0;0;0;1
12/12/2020 14:00;2020;12;12;5;14;0;0;0;1
12/12/2020 15:00;2020;12;12;5;15;0;0;0;1
12/12/2020 16:00;2020;12;12;5;16;0;0;0;1
12/12/2020 17:00;2020;12;12;5;17;0;0;0;1
12/12/2020 18:00;2020;12;12;5;18;0;0;0;1
12/12/2020 19:00;2020;12;12;5;19;0;0;0;1
12/12/2020 20:00;2020;12;12;5;20;0;0;0;1
12/12/2020 21:00;2020;12;12;5;21;0;0;0;1
12/12/2020 22:00;2020;12;12;5;22;0;0;0;1
12/12/2020 23:00;2020;12;12;5;23;0;0;0;1
13/12/2020 00:00;2020;12;13;6;0;0;0;0;1
13/12/2020 01:00;2020;12;13;6;1;0;0;0;1
13/12/2020 02:00;2020;12;13;6;2;0;0;0;1
13/12/2020 03:00;2020;12;13;6;3;0;0;0;1
